"res_site_id","site_id","site_code","station","sampledate","variable","value","flag"
"720","32","SEV","GILA_R","2019-10-15T00:00:00.000Z","DSCH","1115.68","G"
"720","32","SEV","GILA_R","2019-10-16T00:00:00.000Z","DSCH","1107.19","G"
"720","32","SEV","GILA_R","2019-10-17T00:00:00.000Z","DSCH","1115.68","G"
"720","32","SEV","GILA_R","2019-10-18T00:00:00.000Z","DSCH","1175.15","G"
"720","32","SEV","GILA_R","2019-10-19T00:00:00.000Z","DSCH","1240.28","G"
"720","32","SEV","GILA_R","2019-10-20T00:00:00.000Z","DSCH","1257.27","G"
"720","32","SEV","GILA_R","2019-10-21T00:00:00.000Z","DSCH","1217.62","G"
"720","32","SEV","GILA_R","2019-10-22T00:00:00.000Z","DSCH","1200.63","G"
"720","32","SEV","GILA_R","2019-10-23T00:00:00.000Z","DSCH","1214.79","G"
"720","32","SEV","GILA_R","2019-10-24T00:00:00.000Z","DSCH","1206.30","G"
"720","32","SEV","GILA_R","2019-10-25T00:00:00.000Z","DSCH","1265.76","G"
"720","32","SEV","GILA_R","2019-10-26T00:00:00.000Z","DSCH","1319.57","G"
"720","32","SEV","GILA_R","2019-10-27T00:00:00.000Z","DSCH","1330.89","G"
"720","32","SEV","GILA_R","2019-10-28T00:00:00.000Z","DSCH","1308.24","G"
"720","32","SEV","GILA_R","2019-10-29T00:00:00.000Z","DSCH","1282.75","G"
"720","32","SEV","GILA_R","2019-10-30T00:00:00.000Z","DSCH","1353.55","G"
"720","32","SEV","GILA_R","2019-10-31T00:00:00.000Z","DSCH","1424.34","G"
"720","32","SEV","GILA_R","2019-11-01T00:00:00.000Z","DSCH","1478.14","G"
"720","32","SEV","GILA_R","2019-11-02T00:00:00.000Z","DSCH","1475.31","G"
"720","32","SEV","GILA_R","2019-11-03T00:00:00.000Z","DSCH","1461.15","G"
"720","32","SEV","GILA_R","2019-11-04T00:00:00.000Z","DSCH","1466.81","G"
"720","32","SEV","GILA_R","2019-11-05T00:00:00.000Z","DSCH","1523.45","G"
"720","32","SEV","GILA_R","2019-11-06T00:00:00.000Z","DSCH","1571.59","G"
"720","32","SEV","GILA_R","2019-11-07T00:00:00.000Z","DSCH","1636.71","G"
"720","32","SEV","GILA_R","2019-11-08T00:00:00.000Z","DSCH","1682.02","G"
"720","32","SEV","GILA_R","2019-11-09T00:00:00.000Z","DSCH","1684.85","G"
"720","32","SEV","GILA_R","2019-11-10T00:00:00.000Z","DSCH","1599.90","G"
"720","32","SEV","GILA_R","2019-11-11T00:00:00.000Z","DSCH","1588.58","G"
"720","32","SEV","GILA_R","2019-11-12T00:00:00.000Z","DSCH","1639.55","G"
"720","32","SEV","GILA_R","2019-11-13T00:00:00.000Z","DSCH","1625.39","G"
"720","32","SEV","GILA_R","2019-11-14T00:00:00.000Z","DSCH","1628.22","G"
"720","32","SEV","GILA_R","2019-11-15T00:00:00.000Z","DSCH","1636.71","G"
"720","32","SEV","GILA_R","2019-11-16T00:00:00.000Z","DSCH","1622.56","G"
"720","32","SEV","GILA_R","2019-11-17T00:00:00.000Z","DSCH","1611.23","G"
"720","32","SEV","GILA_R","2019-11-18T00:00:00.000Z","DSCH","1614.06","G"
"720","32","SEV","GILA_R","2019-11-19T00:00:00.000Z","DSCH","1565.92","G"
"720","32","SEV","GILA_R","2019-11-20T00:00:00.000Z","DSCH","1701.84","G"
"720","32","SEV","GILA_R","2019-11-21T00:00:00.000Z","DSCH","2220.04","G"
"720","32","SEV","GILA_R","2019-11-22T00:00:00.000Z","DSCH","2707.09","G"
"720","32","SEV","GILA_R","2019-11-23T00:00:00.000Z","DSCH","2888.32","G"
"720","32","SEV","GILA_R","2019-11-24T00:00:00.000Z","DSCH","2729.74","G"
"720","32","SEV","GILA_R","2019-11-25T00:00:00.000Z","DSCH","2517.37","G"
"720","32","SEV","GILA_R","2019-11-26T00:00:00.000Z","DSCH","2367.29","G"
"720","32","SEV","GILA_R","2019-11-27T00:00:00.000Z","DSCH","2392.77","G"
"720","32","SEV","GILA_R","2019-11-28T00:00:00.000Z","DSCH","6852.68","G"
"720","32","SEV","GILA_R","2019-11-29T00:00:00.000Z","DSCH","29166.36","G"
"720","32","SEV","GILA_R","2019-11-30T00:00:00.000Z","DSCH","65411.92","G"
"720","32","SEV","GILA_R","2019-12-01T00:00:00.000Z","DSCH","21549.12","G"
"720","32","SEV","GILA_R","2019-12-02T00:00:00.000Z","DSCH","13478.82","G"
"720","32","SEV","GILA_R","2019-12-03T00:00:00.000Z","DSCH","10448.92","G"
"720","32","SEV","GILA_R","2019-12-04T00:00:00.000Z","DSCH","8948.12","G"
"720","32","SEV","GILA_R","2019-12-05T00:00:00.000Z","DSCH","8551.69","G"
"720","32","SEV","GILA_R","2019-12-06T00:00:00.000Z","DSCH","9797.63","G"
"720","32","SEV","GILA_R","2019-12-07T00:00:00.000Z","DSCH","10307.33","G"
"720","32","SEV","GILA_R","2019-12-08T00:00:00.000Z","DSCH","9033.08","G"
"720","32","SEV","GILA_R","2019-12-09T00:00:00.000Z","DSCH","9571.10","G"
"720","32","SEV","GILA_R","2019-12-10T00:00:00.000Z","DSCH","17811.30","G"
"720","32","SEV","GILA_R","2019-12-11T00:00:00.000Z","DSCH","16820.21","G"
"720","32","SEV","GILA_R","2019-12-12T00:00:00.000Z","DSCH","13195.65","G"
"720","32","SEV","GILA_R","2019-12-13T00:00:00.000Z","DSCH","10901.99","G"
"720","32","SEV","GILA_R","2019-12-14T00:00:00.000Z","DSCH","9259.61","G"
"720","32","SEV","GILA_R","2019-12-15T00:00:00.000Z","DSCH","8268.52","G"
"720","32","SEV","GILA_R","2019-12-16T00:00:00.000Z","DSCH","7560.60","G"
"720","32","SEV","GILA_R","2019-12-17T00:00:00.000Z","DSCH","6994.26","G"
"720","32","SEV","GILA_R","2019-12-18T00:00:00.000Z","DSCH","6371.29","G"
"720","32","SEV","GILA_R","2019-12-19T00:00:00.000Z","DSCH","5691.69","G"
"720","32","SEV","GILA_R","2019-12-20T00:00:00.000Z","DSCH","5266.93","G"
"720","32","SEV","GILA_R","2019-12-21T00:00:00.000Z","DSCH","4898.82","G"
"720","32","SEV","GILA_R","2019-12-22T00:00:00.000Z","DSCH","4559.01","G"
"720","32","SEV","GILA_R","2019-12-23T00:00:00.000Z","DSCH","4332.48","G"
"720","32","SEV","GILA_R","2019-12-24T00:00:00.000Z","DSCH","4332.48","G"
"720","32","SEV","GILA_R","2019-12-25T00:00:00.000Z","DSCH","4728.91","G"
"720","32","SEV","GILA_R","2019-12-26T00:00:00.000Z","DSCH","4643.96","G"
"720","32","SEV","GILA_R","2019-12-27T00:00:00.000Z","DSCH","4587.33","G"
"720","32","SEV","GILA_R","2019-12-28T00:00:00.000Z","DSCH","4813.86","G"
"720","32","SEV","GILA_R","2019-12-29T00:00:00.000Z","DSCH","4757.23","G"
"720","32","SEV","GILA_R","2019-12-30T00:00:00.000Z","DSCH","4389.11","G"
"720","32","SEV","GILA_R","2019-12-31T00:00:00.000Z","DSCH","4105.94","G"
"720","32","SEV","GILA_R","2020-01-01T00:00:00.000Z","DSCH","4134.26","G"
"720","32","SEV","GILA_R","2020-01-02T00:00:00.000Z","DSCH","4105.94","G"
"720","32","SEV","GILA_R","2020-01-03T00:00:00.000Z","DSCH","4077.63","G"
"720","32","SEV","GILA_R","2020-01-04T00:00:00.000Z","DSCH","3879.41","G"
"720","32","SEV","GILA_R","2020-01-05T00:00:00.000Z","DSCH","3766.14","G"
"720","32","SEV","GILA_R","2020-01-06T00:00:00.000Z","DSCH","3709.51","G"
"720","32","SEV","GILA_R","2020-01-07T00:00:00.000Z","DSCH","3624.56","G"
"720","32","SEV","GILA_R","2020-01-08T00:00:00.000Z","DSCH","3539.61","G"
"720","32","SEV","GILA_R","2020-01-09T00:00:00.000Z","DSCH","3511.29","G"
"720","32","SEV","GILA_R","2020-01-10T00:00:00.000Z","DSCH","3652.87","G"
"720","32","SEV","GILA_R","2020-01-11T00:00:00.000Z","DSCH","3596.24","G"
"720","32","SEV","GILA_R","2020-01-12T00:00:00.000Z","DSCH","3369.71","G"
"720","32","SEV","GILA_R","2020-01-13T00:00:00.000Z","DSCH","3256.44","G"
"720","32","SEV","GILA_R","2020-01-14T00:00:00.000Z","DSCH","3199.80","G"
"720","32","SEV","GILA_R","2020-01-15T00:00:00.000Z","DSCH","3143.17","G"
"720","32","SEV","GILA_R","2020-01-16T00:00:00.000Z","DSCH","3341.39","G"
"720","32","SEV","GILA_R","2020-01-17T00:00:00.000Z","DSCH","10873.67","G"
"720","32","SEV","GILA_R","2020-01-18T00:00:00.000Z","DSCH","16452.09","G"
"720","32","SEV","GILA_R","2020-01-19T00:00:00.000Z","DSCH","12572.68","G"
"720","32","SEV","GILA_R","2020-01-20T00:00:00.000Z","DSCH","10137.43","G"
"720","32","SEV","GILA_R","2020-01-21T00:00:00.000Z","DSCH","9259.61","G"
"720","32","SEV","GILA_R","2020-01-22T00:00:00.000Z","DSCH","10647.14","G"
"720","32","SEV","GILA_R","2020-01-23T00:00:00.000Z","DSCH","11468.32","G"
"720","32","SEV","GILA_R","2020-01-24T00:00:00.000Z","DSCH","10533.87","G"
"720","32","SEV","GILA_R","2020-01-25T00:00:00.000Z","DSCH","9514.46","G"
"720","32","SEV","GILA_R","2020-01-26T00:00:00.000Z","DSCH","8693.27","G"
"720","32","SEV","GILA_R","2020-01-27T00:00:00.000Z","DSCH","8013.67","G"
"720","32","SEV","GILA_R","2020-01-28T00:00:00.000Z","DSCH","7475.65","G"
"720","32","SEV","GILA_R","2020-01-29T00:00:00.000Z","DSCH","6994.26","G"
"720","32","SEV","GILA_R","2020-01-30T00:00:00.000Z","DSCH","6569.51","G"
"720","32","SEV","GILA_R","2020-01-31T00:00:00.000Z","DSCH","6201.39","G"
"720","32","SEV","GILA_R","2020-02-01T00:00:00.000Z","DSCH","5833.27","G"
"720","32","SEV","GILA_R","2020-02-02T00:00:00.000Z","DSCH","5493.47","G"
"720","32","SEV","GILA_R","2020-02-03T00:00:00.000Z","DSCH","5210.30","G"
"720","32","SEV","GILA_R","2020-02-04T00:00:00.000Z","DSCH","5068.72","G"
"720","32","SEV","GILA_R","2020-02-05T00:00:00.000Z","DSCH","4870.50","G"
"720","32","SEV","GILA_R","2020-02-06T00:00:00.000Z","DSCH","4672.28","G"
"720","32","SEV","GILA_R","2020-02-07T00:00:00.000Z","DSCH","4417.43","G"
"720","32","SEV","GILA_R","2020-02-08T00:00:00.000Z","DSCH","4275.84","G"
"720","32","SEV","GILA_R","2020-02-09T00:00:00.000Z","DSCH","4190.89","G"
"720","32","SEV","GILA_R","2020-02-10T00:00:00.000Z","DSCH","4134.26","G"
"720","32","SEV","GILA_R","2020-02-11T00:00:00.000Z","DSCH","5635.05","G"
"720","32","SEV","GILA_R","2020-02-12T00:00:00.000Z","DSCH","11808.13","G"
"720","32","SEV","GILA_R","2020-02-13T00:00:00.000Z","DSCH","13025.75","G"
"720","32","SEV","GILA_R","2020-02-14T00:00:00.000Z","DSCH","11524.96","G"
"720","32","SEV","GILA_R","2020-02-15T00:00:00.000Z","DSCH","10533.87","G"
"720","32","SEV","GILA_R","2020-02-16T00:00:00.000Z","DSCH","10052.48","G"
"720","32","SEV","GILA_R","2020-02-17T00:00:00.000Z","DSCH","9684.36","G"
"720","32","SEV","GILA_R","2020-02-18T00:00:00.000Z","DSCH","9542.78","G"
"720","32","SEV","GILA_R","2020-02-19T00:00:00.000Z","DSCH","9599.41","G"
"720","32","SEV","GILA_R","2020-02-20T00:00:00.000Z","DSCH","9599.41","G"
"720","32","SEV","GILA_R","2020-02-21T00:00:00.000Z","DSCH","9231.29","G"
"720","32","SEV","GILA_R","2020-02-22T00:00:00.000Z","DSCH","9259.61","G"
"720","32","SEV","GILA_R","2020-02-23T00:00:00.000Z","DSCH","54368.35","G"
"720","32","SEV","GILA_R","2020-02-24T00:00:00.000Z","DSCH","82402.03","G"
"720","32","SEV","GILA_R","2020-02-25T00:00:00.000Z","DSCH","30865.37","G"
"720","32","SEV","GILA_R","2020-02-26T00:00:00.000Z","DSCH","20614.67","G"
"720","32","SEV","GILA_R","2020-02-27T00:00:00.000Z","DSCH","15602.58","G"
"720","32","SEV","GILA_R","2020-02-28T00:00:00.000Z","DSCH","13167.34","G"
"720","32","SEV","GILA_R","2020-02-29T00:00:00.000Z","DSCH","11185.16","G"
"720","32","SEV","GILA_R","2020-03-01T00:00:00.000Z","DSCH","9797.63","G"
"720","32","SEV","GILA_R","2020-03-02T00:00:00.000Z","DSCH","9033.08","G"
"720","32","SEV","GILA_R","2020-03-03T00:00:00.000Z","DSCH","8438.42","G"
"720","32","SEV","GILA_R","2020-03-04T00:00:00.000Z","DSCH","7815.45","G"
"720","32","SEV","GILA_R","2020-03-05T00:00:00.000Z","DSCH","7277.43","G"
"720","32","SEV","GILA_R","2020-03-06T00:00:00.000Z","DSCH","6796.04","G"
"720","32","SEV","GILA_R","2020-03-07T00:00:00.000Z","DSCH","6484.56","G"
"720","32","SEV","GILA_R","2020-03-08T00:00:00.000Z","DSCH","6767.73","G"
"720","32","SEV","GILA_R","2020-03-09T00:00:00.000Z","DSCH","7503.97","G"
"720","32","SEV","GILA_R","2020-03-10T00:00:00.000Z","DSCH","7985.35","G"
"720","32","SEV","GILA_R","2020-03-11T00:00:00.000Z","DSCH","8070.30","G"
"720","32","SEV","GILA_R","2020-03-12T00:00:00.000Z","DSCH","11440.01","G"
"720","32","SEV","GILA_R","2020-03-13T00:00:00.000Z","DSCH","21917.24","G"
"720","32","SEV","GILA_R","2020-03-14T00:00:00.000Z","DSCH","41059.43","G"
"720","32","SEV","GILA_R","2020-03-15T00:00:00.000Z","DSCH","26193.09","G"
"720","32","SEV","GILA_R","2020-03-16T00:00:00.000Z","DSCH","18859.02","G"
"720","32","SEV","GILA_R","2020-03-17T00:00:00.000Z","DSCH","15206.15","G"
"720","32","SEV","GILA_R","2020-03-18T00:00:00.000Z","DSCH","13252.29","G"
"720","32","SEV","GILA_R","2020-03-19T00:00:00.000Z","DSCH","17103.38","G"
"720","32","SEV","GILA_R","2020-03-20T00:00:00.000Z","DSCH","21747.34","G"
"720","32","SEV","GILA_R","2020-03-21T00:00:00.000Z","DSCH","20133.28","G"
"720","32","SEV","GILA_R","2020-03-22T00:00:00.000Z","DSCH","18434.27","G"
"720","32","SEV","GILA_R","2020-03-23T00:00:00.000Z","DSCH","16905.16","G"
"720","32","SEV","GILA_R","2020-03-24T00:00:00.000Z","DSCH","14894.66","G"
"720","32","SEV","GILA_R","2020-03-25T00:00:00.000Z","DSCH","13422.19","G"
"720","32","SEV","GILA_R","2020-03-26T00:00:00.000Z","DSCH","12147.93","G"
"720","32","SEV","GILA_R","2020-03-27T00:00:00.000Z","DSCH","12969.12","G"
"720","32","SEV","GILA_R","2020-03-28T00:00:00.000Z","DSCH","17443.18","G"
"720","32","SEV","GILA_R","2020-03-29T00:00:00.000Z","DSCH","14753.08","G"
"720","32","SEV","GILA_R","2020-03-30T00:00:00.000Z","DSCH","12884.17","G"
"720","32","SEV","GILA_R","2020-03-31T00:00:00.000Z","DSCH","11241.79","G"
"720","32","SEV","GILA_R","2020-04-01T00:00:00.000Z","DSCH","10363.97","G"
"720","32","SEV","GILA_R","2020-04-02T00:00:00.000Z","DSCH","9741.00","G"
"720","32","SEV","GILA_R","2020-04-03T00:00:00.000Z","DSCH","9429.51","G"
"720","32","SEV","GILA_R","2020-04-04T00:00:00.000Z","DSCH","9401.19","G"
"720","32","SEV","GILA_R","2020-04-05T00:00:00.000Z","DSCH","9287.93","G"
"720","32","SEV","GILA_R","2020-04-06T00:00:00.000Z","DSCH","9061.39","G"
"720","32","SEV","GILA_R","2020-04-07T00:00:00.000Z","DSCH","8863.17","G"
"720","32","SEV","GILA_R","2020-04-08T00:00:00.000Z","DSCH","8664.96","G"
"720","32","SEV","GILA_R","2020-04-09T00:00:00.000Z","DSCH","8551.69","G"
"720","32","SEV","GILA_R","2020-04-10T00:00:00.000Z","DSCH","8693.27","G"
"720","32","SEV","GILA_R","2020-04-11T00:00:00.000Z","DSCH","8693.27","G"
"720","32","SEV","GILA_R","2020-04-12T00:00:00.000Z","DSCH","8466.74","G"
"720","32","SEV","GILA_R","2020-04-13T00:00:00.000Z","DSCH","8098.62","G"
"720","32","SEV","GILA_R","2020-04-14T00:00:00.000Z","DSCH","7645.55","G"
"720","32","SEV","GILA_R","2020-04-15T00:00:00.000Z","DSCH","7249.11","G"
"720","32","SEV","GILA_R","2020-04-16T00:00:00.000Z","DSCH","6852.68","G"
"720","32","SEV","GILA_R","2020-04-17T00:00:00.000Z","DSCH","6456.24","G"
"720","32","SEV","GILA_R","2020-04-18T00:00:00.000Z","DSCH","6314.66","G"
"720","32","SEV","GILA_R","2020-04-19T00:00:00.000Z","DSCH","6371.29","G"
"720","32","SEV","GILA_R","2020-04-20T00:00:00.000Z","DSCH","6399.61","G"
"720","32","SEV","GILA_R","2020-04-21T00:00:00.000Z","DSCH","6371.29","G"
"720","32","SEV","GILA_R","2020-04-22T00:00:00.000Z","DSCH","6484.56","G"
"720","32","SEV","GILA_R","2020-04-23T00:00:00.000Z","DSCH","6654.46","G"
"720","32","SEV","GILA_R","2020-04-24T00:00:00.000Z","DSCH","6682.78","G"
"720","32","SEV","GILA_R","2020-04-25T00:00:00.000Z","DSCH","6682.78","G"
"720","32","SEV","GILA_R","2020-04-26T00:00:00.000Z","DSCH","6880.99","G"
"720","32","SEV","GILA_R","2020-04-27T00:00:00.000Z","DSCH","6880.99","G"
"720","32","SEV","GILA_R","2020-04-28T00:00:00.000Z","DSCH","6824.36","G"
"720","32","SEV","GILA_R","2020-04-29T00:00:00.000Z","DSCH","6654.46","G"
"720","32","SEV","GILA_R","2020-04-30T00:00:00.000Z","DSCH","6484.56","G"
"720","32","SEV","GILA_R","2020-05-01T00:00:00.000Z","DSCH","6342.97","G"
"720","32","SEV","GILA_R","2020-05-02T00:00:00.000Z","DSCH","6116.44","G"
"720","32","SEV","GILA_R","2020-05-03T00:00:00.000Z","DSCH","5861.59","G"
"720","32","SEV","GILA_R","2020-05-04T00:00:00.000Z","DSCH","5578.42","G"
"720","32","SEV","GILA_R","2020-05-05T00:00:00.000Z","DSCH","5153.67","G"
"720","32","SEV","GILA_R","2020-05-06T00:00:00.000Z","DSCH","4813.86","G"
"720","32","SEV","GILA_R","2020-05-07T00:00:00.000Z","DSCH","4389.11","G"
"720","32","SEV","GILA_R","2020-05-08T00:00:00.000Z","DSCH","4077.63","G"
"720","32","SEV","GILA_R","2020-05-09T00:00:00.000Z","DSCH","3851.09","G"
"720","32","SEV","GILA_R","2020-05-10T00:00:00.000Z","DSCH","3652.87","G"
"720","32","SEV","GILA_R","2020-05-11T00:00:00.000Z","DSCH","3624.56","G"
"720","32","SEV","GILA_R","2020-05-12T00:00:00.000Z","DSCH","3426.34","G"
"720","32","SEV","GILA_R","2020-05-13T00:00:00.000Z","DSCH","3143.17","G"
"720","32","SEV","GILA_R","2020-05-14T00:00:00.000Z","DSCH","2944.95","G"
"720","32","SEV","GILA_R","2020-05-15T00:00:00.000Z","DSCH","2820.36","G"
"720","32","SEV","GILA_R","2020-05-16T00:00:00.000Z","DSCH","2658.95","G"
"720","32","SEV","GILA_R","2020-05-17T00:00:00.000Z","DSCH","2449.41","G"
"720","32","SEV","GILA_R","2020-05-18T00:00:00.000Z","DSCH","2231.37","G"
"720","32","SEV","GILA_R","2020-05-19T00:00:00.000Z","DSCH","2075.63","G"
"720","32","SEV","GILA_R","2020-05-20T00:00:00.000Z","DSCH","1948.20","G"
"720","32","SEV","GILA_R","2020-05-21T00:00:00.000Z","DSCH","1820.77","G"
"720","32","SEV","GILA_R","2020-05-22T00:00:00.000Z","DSCH","1826.44","G"
"720","32","SEV","GILA_R","2020-05-23T00:00:00.000Z","DSCH","1803.78","G"
"720","32","SEV","GILA_R","2020-05-24T00:00:00.000Z","DSCH","1752.81","G"
"720","32","SEV","GILA_R","2020-05-25T00:00:00.000Z","DSCH","1656.54","G"
"720","32","SEV","GILA_R","2020-05-26T00:00:00.000Z","DSCH","1568.75","G"
"720","32","SEV","GILA_R","2020-05-27T00:00:00.000Z","DSCH","1509.29","G"
"720","32","SEV","GILA_R","2020-05-28T00:00:00.000Z","DSCH","1449.82","G"
"720","32","SEV","GILA_R","2020-05-29T00:00:00.000Z","DSCH","1432.83","G"
"720","32","SEV","GILA_R","2020-05-30T00:00:00.000Z","DSCH","1393.19","G"
"720","32","SEV","GILA_R","2020-05-31T00:00:00.000Z","DSCH","1384.69","G"
"720","32","SEV","GILA_R","2020-06-01T00:00:00.000Z","DSCH","1350.71","G"
"720","32","SEV","GILA_R","2020-06-02T00:00:00.000Z","DSCH","1336.56","G"
"720","32","SEV","GILA_R","2020-06-03T00:00:00.000Z","DSCH","1319.57","G"
"720","32","SEV","GILA_R","2020-06-04T00:00:00.000Z","DSCH","1228.95","G"
"720","32","SEV","GILA_R","2020-06-05T00:00:00.000Z","DSCH","1183.64","G"
"720","32","SEV","GILA_R","2020-06-06T00:00:00.000Z","DSCH","1149.66","G"
"720","32","SEV","GILA_R","2020-06-07T00:00:00.000Z","DSCH","1076.04","G"
"720","32","SEV","GILA_R","2020-06-08T00:00:00.000Z","DSCH","1013.74","G"
"720","32","SEV","GILA_R","2020-06-09T00:00:00.000Z","DSCH","945.78","G"
"720","32","SEV","GILA_R","2020-06-10T00:00:00.000Z","DSCH","920.30","G"
"720","32","SEV","GILA_R","2020-06-11T00:00:00.000Z","DSCH","906.14","G"
"720","32","SEV","GILA_R","2020-06-12T00:00:00.000Z","DSCH","985.43","G"
"720","32","SEV","GILA_R","2020-06-13T00:00:00.000Z","DSCH","1141.17","G"
"720","32","SEV","GILA_R","2020-06-14T00:00:00.000Z","DSCH","1115.68","G"
"720","32","SEV","GILA_R","2020-06-15T00:00:00.000Z","DSCH","1073.21","G"
"720","32","SEV","GILA_R","2020-06-16T00:00:00.000Z","DSCH","1118.52","G"
"720","32","SEV","GILA_R","2020-06-17T00:00:00.000Z","DSCH","1076.04","G"
"720","32","SEV","GILA_R","2020-06-18T00:00:00.000Z","DSCH","928.79","G"
"720","32","SEV","GILA_R","2020-06-19T00:00:00.000Z","DSCH","880.65","G"
"720","32","SEV","GILA_R","2020-06-20T00:00:00.000Z","DSCH","835.35","G"
"720","32","SEV","GILA_R","2020-06-21T00:00:00.000Z","DSCH","792.87","G"
"720","32","SEV","GILA_R","2020-06-22T00:00:00.000Z","DSCH","739.07","G"
"720","32","SEV","GILA_R","2020-06-23T00:00:00.000Z","DSCH","688.10","G"
"720","32","SEV","GILA_R","2020-06-24T00:00:00.000Z","DSCH","656.95","G"
"720","32","SEV","GILA_R","2020-06-25T00:00:00.000Z","DSCH","625.80","G"
"720","32","SEV","GILA_R","2020-06-26T00:00:00.000Z","DSCH","631.47","G"
"720","32","SEV","GILA_R","2020-06-27T00:00:00.000Z","DSCH","631.47","G"
"720","32","SEV","GILA_R","2020-06-28T00:00:00.000Z","DSCH","625.80","G"
"720","32","SEV","GILA_R","2020-06-29T00:00:00.000Z","DSCH","594.65","G"
"720","32","SEV","GILA_R","2020-06-30T00:00:00.000Z","DSCH","560.67","G"
"720","32","SEV","GILA_R","2020-07-01T00:00:00.000Z","DSCH","543.68","G"
"720","32","SEV","GILA_R","2020-07-02T00:00:00.000Z","DSCH","523.86","G"
"720","32","SEV","GILA_R","2020-07-03T00:00:00.000Z","DSCH","577.66","G"
"720","32","SEV","GILA_R","2020-07-04T00:00:00.000Z","DSCH","563.51","G"
"720","32","SEV","GILA_R","2020-07-05T00:00:00.000Z","DSCH","526.69","G"
"720","32","SEV","GILA_R","2020-07-06T00:00:00.000Z","DSCH","518.20","G"
"720","32","SEV","GILA_R","2020-07-07T00:00:00.000Z","DSCH","512.53","G"
"720","32","SEV","GILA_R","2020-07-08T00:00:00.000Z","DSCH","487.05","G"
"720","32","SEV","GILA_R","2020-07-09T00:00:00.000Z","DSCH","455.90","G"
"720","32","SEV","GILA_R","2020-07-10T00:00:00.000Z","DSCH","455.90","G"
"720","32","SEV","GILA_R","2020-07-11T00:00:00.000Z","DSCH","467.23","G"
"720","32","SEV","GILA_R","2020-07-12T00:00:00.000Z","DSCH","512.53","G"
"720","32","SEV","GILA_R","2020-07-13T00:00:00.000Z","DSCH","501.21","G"
"720","32","SEV","GILA_R","2020-07-14T00:00:00.000Z","DSCH","478.55","G"
"720","32","SEV","GILA_R","2020-07-15T00:00:00.000Z","DSCH","458.73","G"
"720","32","SEV","GILA_R","2020-07-16T00:00:00.000Z","DSCH","481.39","G"
"720","32","SEV","GILA_R","2020-07-17T00:00:00.000Z","DSCH","543.68","G"
"720","32","SEV","GILA_R","2020-07-18T00:00:00.000Z","DSCH","637.13","G"
"720","32","SEV","GILA_R","2020-07-19T00:00:00.000Z","DSCH","699.43","G"
"720","32","SEV","GILA_R","2020-07-20T00:00:00.000Z","DSCH","781.55","G"
"720","32","SEV","GILA_R","2020-07-21T00:00:00.000Z","DSCH","784.38","G"
"720","32","SEV","GILA_R","2020-07-22T00:00:00.000Z","DSCH","940.12","G"
"720","32","SEV","GILA_R","2020-07-23T00:00:00.000Z","DSCH","1098.69","G"
"720","32","SEV","GILA_R","2020-07-24T00:00:00.000Z","DSCH","1214.79","G"
"720","32","SEV","GILA_R","2020-07-25T00:00:00.000Z","DSCH","1342.22","G"
"720","32","SEV","GILA_R","2020-07-26T00:00:00.000Z","DSCH","2304.99","G"
"720","32","SEV","GILA_R","2020-07-27T00:00:00.000Z","DSCH","5266.93","G"
"720","32","SEV","GILA_R","2020-07-28T00:00:00.000Z","DSCH","5408.52","G"
"720","32","SEV","GILA_R","2020-07-29T00:00:00.000Z","DSCH","4077.63","G"
"720","32","SEV","GILA_R","2020-07-30T00:00:00.000Z","DSCH","3398.02","G"
"720","32","SEV","GILA_R","2020-07-31T00:00:00.000Z","DSCH","2523.03","G"
